DEPARTMENT,PROVINCE,DISTRICT,UBIGEO,GID_3,NAME_3,Poverty
HUANCAVELICA,HUANCAVELICA,MANTA,90110,PER.9.5.10_1,Manta,55.70000076
HUANCAVELICA,HUANCAVELICA,MARISCAL CACERES,90111,PER.9.5.11_1,Mariscal Caceres,20.39999962
HUANCAVELICA,HUANCAVELICA,MOYA,90112,PER.9.5.12_1,Moya,38
HUANCAVELICA,HUANCAVELICA,NUEVO OCCORO,90113,PER.9.5.13_1,Nuevo Occoro,40.09999847
HUANCAVELICA,HUANCAVELICA,PALCA,90114,PER.9.5.14_1,Palca,46.09999847
HUANCAVELICA,HUANCAVELICA,PILCHACA,90115,PER.9.5.15_1,Pilchaca,52
HUANCAVELICA,HUANCAVELICA,VILCA,90116,PER.9.5.16_1,Vilca,53.79999924
HUANCAVELICA,HUANCAVELICA,YAULI,90117,PER.9.5.17_1,Yauli,58.79999924
HUANCAVELICA,HUAYTARA,AYAVI,90602,PER.9.6.1_1,Ayavi,23.29999924
HUANCAVELICA,HUAYTARA,CORDOVA,90603,PER.9.6.2_1,Cordova,23.29999924
HUANCAVELICA,HUAYTARA,HUAYACUNDO ARMA,90604,PER.9.6.3_1,Huayacundo Arma,21.5
HUANCAVELICA,HUAYTARA,HUAYTARA,90601,PER.9.6.4_1,Huaytara,13.5
HUANCAVELICA,HUAYTARA,LARAMARCA,90605,PER.9.6.5_1,Laramarca,23.29999924
HUANCAVELICA,HUAYTARA,OCOYO,90606,PER.9.6.6_1,Ocoyo,26.60000038
HUANCAVELICA,HUAYTARA,PILPICHACA,90607,PER.9.6.7_1,Pilpichaca,33.79999924
HUANCAVELICA,HUAYTARA,QUERCO,90608,PER.9.6.8_1,Querco,26.60000038
HUANCAVELICA,HUAYTARA,QUITO-ARMA,90609,PER.9.6.9_1,Quito-Arma,21.5
HUANCAVELICA,HUAYTARA,SAN ANTONIO DE CUSICANCHA,90610,PER.9.6.10_1,San Antonio de Cusicancha,33.5
HUANCAVELICA,HUAYTARA,SAN FRANCISCO DE SANGAYAICO,90611,PER.9.6.11_1,San Francisco de Sangayaico,42.90000153
HUANCAVELICA,HUAYTARA,SAN ISIDRO,90612,PER.9.6.12_1,San Isidro,39
HUANCAVELICA,HUAYTARA,SANTIAGO DE CHOCORVOS,90613,PER.9.6.13_1,Santiago de Chocorvos,37.5
HUANCAVELICA,HUAYTARA,SANTIAGO DE QUIRAHUARA,90614,PER.9.6.14_1,Santiago de Quirahuara,21.5
HUANCAVELICA,HUAYTARA,SANTO DOMINGO DE CAPILLAS,90615,PER.9.6.15_1,Santo Domingo de Capillas,33.5
HUANCAVELICA,HUAYTARA,TAMBO,90616,PER.9.6.16_1,Tambo,26.60000038
HUANCAVELICA,TAYACAJA,ACOSTAMBO,90702,PER.9.7.1_1,Acostambo,53.90000153
HUANCAVELICA,TAYACAJA,ACRAQUIA,90703,PER.9.7.2_1,Acraquia,38.40000153
HUANCAVELICA,TAYACAJA,AHUAYCHA,90704,PER.9.7.3_1,Ahuaycha,48.59999847
HUANCAVELICA,TAYACAJA,ÑAHUIMPUQUIO,90710,PER.9.7.4_1,Ahuimpuquio,45.40000153
HUANCAVELICA,TAYACAJA,COLCABAMBA,90705,PER.3.4.5_1,Colcabamba,42.70000076
HUANCAVELICA,TAYACAJA,DANIEL HERNANDEZ,90706,PER.9.7.6_1,Daniel Hernandez,37.20000076
HUANCAVELICA,TAYACAJA,HUACHOCOLPA,90707,PER.9.7.7_1,Huachocolpa,40.20000076
HUANCAVELICA,TAYACAJA,HUARIBAMBA,90709,PER.9.7.9_1,Huaribamba,44.79999924
HUANCAVELICA,TAYACAJA,PAMPAS,90701,PER.9.7.11_1,Pampas,28
HUANCAVELICA,TAYACAJA,PAZOS,90711,PER.9.7.12_1,Pazos,37.20000076
HUANCAVELICA,TAYACAJA,QUISHUAR,90713,PER.9.7.13_1,Quishuar,44.90000153
HUANCAVELICA,TAYACAJA,SALCABAMBA,90714,PER.9.7.14_1,Salcabamba,63.59999847
HUANCAVELICA,TAYACAJA,SALCAHUASI,90715,PER.9.7.15_1,Salcahuasi,42.5
HUANCAVELICA,TAYACAJA,SAN MARCOS DE ROCCHAC,90716,PER.9.7.16_1,San Marcos de Rocchac,33.70000076
HUANCAVELICA,TAYACAJA,SURCUBAMBA,90717,PER.9.7.17_1,Surcubamba,47.09999847
HUANCAVELICA,TAYACAJA,TINTAY PUNCU,90718,PER.9.7.18_1,Tintay Puncu,43.90000153
HUANUCO,AMBO,AMBO,100201,PER.10.1.1_1,Ambo,25.5
HUANUCO,AMBO,CAYNA,100202,PER.10.1.2_1,Cayna,43.5
HUANUCO,AMBO,COLPAS,100203,PER.10.1.3_1,Colpas,57.09999847
HUANUCO,AMBO,CONCHAMARCA,100204,PER.10.1.4_1,Conchamarca,43.5
HUANUCO,AMBO,HUACAR,100205,PER.10.1.5_1,Huacar,37
HUANUCO,AMBO,SAN FRANCISCO,100206,PER.10.1.6_1,San Francisco,38.09999847
HUANUCO,AMBO,SAN RAFAEL,100207,PER.10.1.7_1,San Rafael,41.79999924
HUANUCO,AMBO,TOMAY KICHWA,100208,PER.10.1.8_1,Tomay Kichwa,26.5
HUANUCO,DOS DE MAYO,CHUQUIS,100307,PER.10.2.1_1,Chuquis,44.59999847
HUANUCO,DOS DE MAYO,LA UNION,100301,PER.10.2.2_1,La Union,27.10000038
HUANUCO,DOS DE MAYO,MARIAS,100311,PER.10.2.3_1,Marias,54.20000076
HUANUCO,DOS DE MAYO,PACHAS,100313,PER.10.2.4_1,Pachas,36
HUANUCO,DOS DE MAYO,QUIVILLA,100316,PER.10.2.5_1,Quivilla,36
HUANUCO,DOS DE MAYO,RIPAN,100317,PER.10.2.6_1,Ripan,38.09999847
HUANUCO,DOS DE MAYO,SHUNQUI,100321,PER.10.2.7_1,Shunqui,38
HUANUCO,DOS DE MAYO,SILLAPATA,100322,PER.10.2.8_1,Sillapata,46
HUANUCO,DOS DE MAYO,YANAS,100323,PER.10.2.9_1,Yanas,38
HUANUCO,HUACAYBAMBA,CANCHABAMBA,100402,PER.10.3.1_1,Canchabamba,63.59999847
HUANUCO,HUACAYBAMBA,COCHABAMBA,100403,PER.10.3.2_1,Cochabamba,46.20000076
HUANUCO,HUACAYBAMBA,HUACAYBAMBA,100401,PER.10.3.3_1,Huacaybamba,46.90000153
HUANUCO,HUACAYBAMBA,PINRA,100404,PER.10.3.4_1,Pinra,55.90000153
HUANUCO,HUAMALIES,ARANCAY,100502,PER.10.4.1_1,Arancay,44.59999847
HUANUCO,HUAMALIES,CHAVIN DE PARIARCA,100503,PER.10.4.2_1,Chavin de Pariarca,33
HUANUCO,HUAMALIES,JACAS GRANDE,100504,PER.10.4.3_1,Jacas Grande,55.09999847
HUANUCO,HUAMALIES,JIRCAN,100505,PER.10.4.4_1,Jircan,52
HUANUCO,HUAMALIES,LLATA,100501,PER.10.4.5_1,Llata,34.70000076
HUANUCO,HUAMALIES,MIRAFLORES,100506,PER.10.4.6_1,Miraflores,53.70000076
HUANUCO,HUAMALIES,MONZON,100507,PER.10.4.7_1,Monzon,27.39999962
HUANUCO,HUAMALIES,PUNCHAO,100508,PER.10.4.8_1,Punchao,40
HUANUCO,HUAMALIES,PUÑOS,100509,PER.10.4.9_1,Puños,48.70000076
HUANUCO,HUAMALIES,SINGA,100510,PER.10.4.10_1,Singa,45.79999924
HUANUCO,HUAMALIES,TANTAMAYO,100511,PER.10.4.11_1,Tantamayo,45.79999924
HUANUCO,HUANUCO,PILLCO MARCA,100111,,,10.60000038
HUANUCO,HUANUCO,YACUS,100112,,,49.90000153
HUANUCO,HUANUCO,AMARILIS,100102,PER.10.5.1_1,Amarilis,13.89999962
HUANUCO,HUANUCO,CHINCHAO,100103,PER.10.5.2_1,Chinchao,41.20000076
HUANUCO,HUANUCO,CHURUBAMBA,100104,PER.10.5.3_1,Churubamba,45.90000153
HUANUCO,HUANUCO,HUANUCO,100101,PER.10.5.4_1,Huanuco,13.10000038
HUANUCO,HUANUCO,MARGOS,100105,PER.10.5.5_1,Margos,43
HUANUCO,HUANUCO,QUISQUI (KICHKI),100106,PER.10.5.6_1,Quisqui,43
HUANUCO,HUANUCO,SAN FRANCISCO DE CAYRAN,100107,PER.10.5.7_1,San Francisco de Cayran,30.79999924
HUANUCO,HUANUCO,SAN PEDRO DE CHAULAN,100108,PER.10.5.8_1,San Pedro de Chaulan,52.20000076
HUANUCO,HUANUCO,SANTA MARIA DEL VALLE,100109,PER.10.5.9_1,Santa Maria del Valle,44.59999847
HUANUCO,HUANUCO,YARUMAYO,100110,PER.10.5.10_1,Yarumayo,46.59999847
HUANUCO,LAURICOCHA,BAÑOS,101002,PER.10.6.1_1,Baños,29.79999924
HUANUCO,LAURICOCHA,JESUS,101001,PER.10.6.2_1,Jesus,25.20000076
HUANUCO,LAURICOCHA,JIVIA,101003,PER.10.6.3_1,Jivia,29.79999924
HUANUCO,LAURICOCHA,QUEROPALCA,101004,PER.10.6.4_1,Queropalca,29.79999924
HUANUCO,LAURICOCHA,RONDOS,101005,PER.10.6.5_1,Rondos,36.79999924
HUANUCO,LAURICOCHA,SAN FRANCISCO DE ASIS,101006,PER.10.6.6_1,San Francisco de Asis,29.79999924
HUANUCO,LAURICOCHA,SAN MIGUEL DE CAURI,101007,PER.10.6.7_1,San Miguel de Cauri,43.70000076
HUANUCO,LEONCIO PRADO,DANIEL ALOMIA ROBLES,100602,PER.10.7.1_1,Daniel Alomias Robles,29
HUANUCO,LEONCIO PRADO,HERMILIO VALDIZAN,100603,PER.10.7.2_1,Hermilio Valdizan,29
HUANUCO,LEONCIO PRADO,JOSE CRESPO Y CASTILLO,100604,PER.10.7.3_1,Jose Crespo Y Castillo,19.10000038
HUANUCO,LEONCIO PRADO,LUYANDO,100605,PER.10.7.4_1,Luyando,10.19999981
HUANUCO,LEONCIO PRADO,MARIANO DAMASO BERAUN,100606,PER.10.7.5_1,Mariano Damaso Beraun,25.39999962
HUANUCO,LEONCIO PRADO,RUPA-RUPA,100601,PER.10.7.6_1,Rupa-Rupa,13.60000038
HUANUCO,MARAÑON,CHOLON,100702,PER.10.8.1_1,Cholon,37.40000153
HUANUCO,MARAÑON,HUACRACHUCO,100701,PER.10.8.2_1,Huacrachuco,37.40000153
HUANUCO,MARAÑON,SAN BUENAVENTURA,100703,PER.10.8.3_1,San Buenaventura,59.40000153
HUANUCO,PACHITEA,CHAGLLA,100802,PER.10.9.1_1,Chaglla,29.5
HUANUCO,PACHITEA,MOLINO,100803,PER.10.9.2_1,Molino,52.70000076
HUANUCO,PACHITEA,PANAO,100801,PER.10.9.3_1,Panao,47.90000153
HUANUCO,PACHITEA,UMARI,100804,PER.10.9.4_1,Umari,54.09999847
HUANUCO,PUERTO INCA,CODO DEL POZUZO,100902,PER.10.10.1_1,Codo del Pozuzo,27.20000076
HUANUCO,PUERTO INCA,HONORIA,100903,PER.10.10.2_1,Honoria,26.70000076
HUANUCO,PUERTO INCA,PUERTO INCA,100901,PER.10.10.3_1,Puerto Inca,23.20000076
HUANUCO,PUERTO INCA,TOURNAVISTA,100904,PER.10.10.4_1,Tournavista,26.70000076
HUANUCO,PUERTO INCA,YUYAPICHIS,100905,PER.10.10.5_1,Yuyapichis,14.69999981
HUANUCO,YAROWILCA,CHORAS,101108,,,46.5
HUANUCO,YAROWILCA,CAHUAC,101102,PER.10.11.1_1,Cahuac,44.90000153
HUANUCO,YAROWILCA,CHACABAMBA,101103,PER.10.11.2_1,Chacabamba,41.79999924
HUANUCO,YAROWILCA,CHAVINILLO,101101,PER.10.11.3_1,Chavinillo,42.09999847
HUANUCO,YAROWILCA,APARICIO POMARES,101104,PER.10.11.4_1,Chupan,48
HUANUCO,YAROWILCA,JACAS CHICO,101105,PER.10.11.5_1,Jacas Chico,44.90000153
HUANUCO,YAROWILCA,OBAS,101106,PER.10.11.6_1,Obas,35.09999847
HUANUCO,YAROWILCA,PAMPAMARCA,101107,PER.10.11.7_1,Pampamarca,48.59999847
ICA,CHINCHA,ALTO LARÁN,110202,PER.11.1.1_1,Alto Laran,3.700000048
ICA,CHINCHA,CHAVIN,110203,PER.11.1.2_1,Chavin,30.10000038
ICA,CHINCHA,CHINCHA ALTA,110201,PER.11.1.3_1,Chincha Alta,2.599999905
ICA,CHINCHA,CHINCHA BAJA,110204,PER.11.1.4_1,Chincha Baja,2
ICA,CHINCHA,EL CARMEN,110205,PER.11.1.5_1,El Carmen,3.099999905
ICA,CHINCHA,GROCIO PRADO,110206,PER.11.1.6_1,Grocio Prado,3.299999952
ICA,CHINCHA,PUEBLO NUEVO,110207,PER.11.1.7_1,Pueblo Nuevo,3.200000048
ICA,CHINCHA,SAN JUAN DE YANAC,110208,PER.11.1.8_1,San Juan de Yanac,10.60000038
ICA,CHINCHA,SAN PEDRO DE HUACARPANA,110209,PER.11.1.9_1,San Pedro de Huacarpana,10.60000038
ICA,CHINCHA,SUNAMPE,110210,PER.11.1.10_1,Sunampe,3.400000095
ICA,CHINCHA,TAMBO DE MORA,110211,PER.11.1.11_1,Tambo de Mora,2.599999905
ICA,ICA,ICA,110101,PER.11.2.1_1,Ica,2.200000048
ICA,ICA,LA TINGUIÑA,110102,PER.11.2.2_1,La Tingui,3
ICA,ICA,LOS AQUIJES,110103,PER.11.2.3_1,Los Aquijes,6.400000095
ICA,ICA,OCUCAJE,110104,PER.11.2.4_1,Ocucaje,1.5
ICA,ICA,PACHACUTEC,110105,PER.11.2.5_1,Pachacutec,4.400000095
ICA,ICA,PARCONA,110106,PER.11.2.6_1,Parcona,3.099999905
ICA,ICA,PUEBLO NUEVO,110107,PER.11.2.7_1,Pueblo Nuevo,0.699999988
ICA,ICA,SALAS,110108,PER.11.2.8_1,Salas,5.5
ICA,ICA,SAN JOSE DE LOS MOLINOS,110109,PER.11.2.9_1,San Jose de Los Molinos,5.199999809
